	id	Area	Population	Per_capita_personal_income
542	21055	Crittenden, KY	-0.0144659207546565	-0.121491193822751
543	47033	Crockett, TN	0.0101899363692539	-0.0829105668708825
544	5037	Cross, AR	-0.0272238093813681	-0.135223353855686
545	27035	Crow Wing, MN	0.0573325223898093	-0.102509098972424
546	1043	Cullman, AL	0.101442294427218	-0.0159996137597824
547	51047	Culpeper, VA	0.116958864227082	0.0362324214208047
548	17035	Cumberland, IL	-0.00493411440562319	-0.117012307777972
549	21057	Cumberland, KY	0.0676814027640551	-0.00902769880123044
550	23005	Cumberland, ME	0.107017310106704	0.0517251539735653
551	37051	Cumberland, NC	0.0940465853586616	0.0345773499155715
552	34011	Cumberland, NJ	0.127005631656302	0.0863653549318117
553	42041	Cumberland, PA	0.0934500623297565	0.0136483629649602
554	47035	Cumberland, TN	0.0480109887620104	-0.0261826505224481
555	51049	Cumberland, VA	0.129108635164798	0.00553404996209461
556	31039	Cuming, NE	-0.10097533918495	-0.242529784990645
557	37053	Currituck, NC	0.0939404228136	0.041490103807329
558	31041	Custer, NE	-0.380716129516436	-0.40978851442965
559	40039	Custer, OK	-0.526297843376882	-0.623402299432265
560	39035	Cuyahoga, OH	0.0265139325528823	-0.0703684435036572
561	13083	Dade, GA	0.0752887716935169	-0.0173766660467798
562	29057	Dade, MO	-0.100072555459909	-0.237917177796248
563	27037	Dakota, MN	0.00686500448065042	-0.153175739458388
564	31043	Dakota, NE	-0.0575381575862719	-0.190872746067765
565	1045	Dale, AL	0.124504955198976	-0.00260510619828014
566	1047	Dallas, AL	0.0729860859723255	-0.0423727085752235
567	5039	Dallas, AR	0.112729133292808	-0.0783911789085916
568	19049	Dallas, IA	-0.0111486004858953	-0.166431858760732
569	29059	Dallas, MO	-0.0801347521334358	-0.221404881560016
570	48113	Dallas, TX	-0.482238035421263	-0.490476407243908
571	55025	Dane, WI	-0.00455783362508533	-0.149363419297181
572	37055	Dare, NC	0.12643713221133	0.116555413289708
573	39037	Darke, OH	-0.00621523944369407	-0.127622383905484
574	45031	Darlington, SC	0.1135180879554	0.0482193720957347
575	42043	Dauphin, PA	0.0927657110348066	0.0016599061352085
576	37057	Davidson, NC	0.117241880792297	0.0314068087822998
577	47037	Davidson, TN	0.0658144558692479	-0.0189281991853929
578	37059	Davie, NC	0.119539064818017	0.0121981334840253
579	18027	Daviess, IN	0.000316113543283647	-0.111376961078369
580	21059	Daviess, KY	0.0353223142339849	-0.0659737923144172
581	29061	Daviess, MO	-0.0729634713574252	-0.231137800862689
582	19051	Davis, IA	-0.0567743842883722	-0.20113143447266
583	46035	Davison, SD	-0.152783794003864	-0.267372071848349
584	13085	Dawson, GA	0.0771130140144394	0.0192570687285103
585	31047	Dawson, NE	-0.466625371259475	-0.495727287991178
586	46037	Day, SD	-0.0542552467188703	-0.223464193723104
587	22031	De Soto, LA	-0.042817395838732	-0.202467966555829
588	17039	De Witt, IL	0.0551961255236466	-0.0776506674252623
589	18029	Dearborn, IN	-0.015730618088852	-0.126056603024381
590	13087	Decatur, GA	0.105781530323066	0.00305307232245133
591	19053	Decatur, IA	-0.031049322658394	-0.176466012065871
592	18031	Decatur, IN	-0.0700809278800341	-0.190396562375832
593	47039	Decatur, TN	0.0789615418997793	-0.0444033940069184
594	39039	Defiance, OH	0.0524517361746228	-0.0704537928356351
595	19055	Delaware, IA	0.000980686400693598	-0.154344349923537
596	18035	Delaware, IN	-0.0094994064679037	-0.135346645789089
597	36025	Delaware, NY	0.113761125435822	0.0271428847499358
598	39041	Delaware, OH	0.0104164614066125	-0.10021571018041
599	40041	Delaware, OK	-0.0602441222716734	-0.195040907916755
600	42045	Delaware, PA	0.099705223665324	0.0310438263581123
601	26041	Delta, MI	0.1468640232793	0.0386767114046345
602	48119	Delta, TX	-0.283312131078311	-0.304215135924909
603	29065	Dent, MO	0.117719886884638	-0.054184126104264
604	48121	Denton, TX	-0.498807859209269	-0.502700750765514
605	19057	Des Moines, IA	-0.0149818099578636	-0.151684920355728
606	5041	Desha, AR	-0.0531840473277617	-0.158740182396761
607	46039	Deuel, SD	-0.0379810098465758	-0.213771613016822
608	40043	Dewey, OK	-0.48796934150375	-0.601298475315233
609	51051	Dickenson, VA	0.0551397222682322	-0.0402658035549061
610	38021	Dickey, ND	-0.0707770783888936	-0.225439095925518
611	19059	Dickinson, IA	-0.00396596456714515	-0.165782135282994
612	20041	Dickinson, KS	-0.176926984022945	-0.24999830023201
613	26043	Dickinson, MI	0.121304829357764	-0.0248286156555059
614	47043	Dickson, TN	0.0109167380376152	-0.0945479380928826
615	45033	Dillon, SC	0.113168103583955	0.0309937860980303
616	48127	Dimmit, TX	-0.160335310566099	-0.305388661589434
617	12029	Dixie, FL	0.00693929312256669	-0.078605904573513
618	31051	Dixon, NE	-0.0957393326640285	-0.236759764473238
619	54017	Doddridge, WV	0.0985505305782028	-0.0297610012411915
620	13091	Dodge, GA	0.128661682240881	0.00449802111553521
621	27039	Dodge, MN	-0.020280485045631	-0.178853464184652
622	31053	Dodge, NE	-0.0930791593960496	-0.229089912546242
623	55027	Dodge, WI	-0.00739637715554176	-0.149947857624503
624	20043	Doniphan, KS	-0.0257308343117146	-0.165809687420031
625	13093	Dooly, GA	0.134601630564877	-0.00539302120622731
626	55029	Door, WI	0.0976334911801118	-0.0178683223235285
627	24019	Dorchester, MD	0.0993314373192711	0.0210470770976112
628	45035	Dorchester, SC	0.0951355054139105	0.0543636562416445
629	13095	Dougherty, GA	0.125572060147911	-0.0137645942181265
630	13097	Douglas, GA	0.0854180704765557	-0.0141767318158118
631	17041	Douglas, IL	0.0113389541957456	-0.127963775608671
632	20045	Douglas, KS	-0.0671219027352566	-0.219979148494323
633	27041	Douglas, MN	0.0444216567053879	-0.115469495138416
634	29067	Douglas, MO	0.033062960211989	-0.130287979877472
635	31055	Douglas, NE	-0.000221684316569437	-0.138788020931078
636	46043	Douglas, SD	-0.193518116647652	-0.279205468618641
637	55031	Douglas, WI	0.138247041035745	-0.00429543794768494
638	5043	Drew, AR	0.0151652682463415	-0.135704312133268
639	18037	Dubois, IN	0.0285981215421471	-0.0693570893020254
640	19061	Dubuque, IA	0.0442935498382953	-0.0822188369713545
641	25007	Dukes, MA	0.13559918294805	0.145501505769547
642	29069	Dunklin, MO	-0.0171838467788259	-0.122711222960044
643	55033	Dunn, WI	0.0579830901571903	-0.0887471658003582
644	37061	Duplin, NC	0.0959981338924751	0.0407212644653303
645	37063	Durham, NC	0.105166115524832	0.00598422551497091
646	36027	Dutchess, NY	0.127475008914525	0.0627951212460185
647	12031	Duval, FL	0.0792185338915288	0.0374084759394309
648	48131	Duval, TX	-0.188421632353732	-0.358137625866233
649	47045	Dyer, TN	0.0185816487817601	-0.0721433744583202
650	13099	Early, GA	0.110083889843826	0.00710865736261357
651	22033	East Baton Rouge, LA	-0.099640047932648	-0.227366989969209
652	22035	East Carroll, LA	-0.0586623325095097	-0.182487936944248
653	22037	East Feliciana, LA	0.0442707286471851	-0.100101146200665
654	48133	Eastland, TX	-0.427996124133104	-0.586499922873706
655	26045	Eaton, MI	0.00622635756383838	-0.12400174195867
656	55035	Eau Claire, WI	0.0594975834003522	-0.0855998617567104
657	13101	Echols, GA	0.0543806092809354	-0.0129628748093051
658	38027	Eddy, ND	-0.0227411456183139	-0.194439419335235
659	17045	Edgar, IL	0.0242701780461914	-0.10619563955029
660	37065	Edgecombe, NC	0.115904322682305	0.0326740054287475
661	45037	Edgefield, SC	0.106898662681158	0.0255196511562163
662	21061	Edmonson, KY	-0.00107880464664267	-0.0996192741266612
663	46045	Edmunds, SD	-0.203957091155408	-0.32799590606031
664	17047	Edwards, IL	-0.0090304575200012	-0.123752594335937
665	20047	Edwards, KS	-0.497885689869296	-0.582122499806825
666	48137	Edwards, TX	-0.346884695781547	-0.572389235474926
667	13103	Effingham, GA	0.0908844173355441	0.0326765329501888
668	17049	Effingham, IL	-0.0207813742250369	-0.136632127979293
669	13105	Elbert, GA	0.0881622187178654	-0.0154655966244351
670	20049	Elk, KS	-0.238405943259832	-0.33618336199149
671	42047	Elk, PA	0.126590253720823	0.0324582427557922
672	18039	Elkhart, IN	0.00942481666944728	-0.110078750005979
673	21063	Elliott, KY	0.103103804981074	-0.0164546483820087
674	20051	Ellis, KS	-0.475838150288668	-0.543563681888889
675	40045	Ellis, OK	-0.425946503344221	-0.588114702549682
676	48139	Ellis, TX	-0.517795422093975	-0.5619345455718
677	20053	Ellsworth, KS	-0.440108543712529	-0.443740796835117
678	1051	Elmore, AL	0.0645361055356171	-0.0394689163418583
679	13107	Emanuel, GA	0.130692409634031	0.00623686719257655
680	19063	Emmet, IA	0.0315599286636215	-0.127266635122608
681	26047	Emmet, MI	0.0956475821977472	-0.0249927256233493
682	38029	Emmons, ND	-0.148576273826782	-0.284317486867354
683	48143	Erath, TX	-0.519503130453703	-0.614132910292487
684	36029	Erie, NY	0.0800477183556789	-0.00307230334739717
685	39043	Erie, OH	0.0614518426912358	-0.0447301555221564
686	42049	Erie, PA	0.122451819939716	0.0743396158035903
687	1053	Escambia, AL	0.114091139356095	-0.038491649346703
688	12033	Escambia, FL	0.0832492907346571	-0.0377175198113989
689	25009	Essex, MA	0.0880157378403397	0.0418785701997546
690	34013	Essex, NJ	0.0509194060531606	-0.00684339526752076
691	36031	Essex, NY	0.100100604447968	-0.0310517061367935
692	51057	Essex, VA	0.116930213813331	0.015440907529733
693	50009	Essex, VT	0.145978074687859	0.00865396629249959
694	21065	Estill, KY	0.0948647211735847	-0.0285461960216902
695	1055	Etowah, AL	0.0693908068418705	-0.0251988387740333
696	22039	Evangeline, LA	-0.125300084535392	-0.261778088478184
697	13109	Evans, GA	0.104621696335935	0.0273801997813525
698	9001	Fairfield, CT	0.154382862474788	0.150509662545224
699	39045	Fairfield, OH	0.00986243365551309	-0.10065305935821
700	45039	Fairfield, SC	0.0966991755243216	0.0241069000092542
